OBJECTID,ED_GUID,ED_OFFICIA,ED_ENGLISH,ED_GAEILGE,ED_ID_STR,ED_PART_CO,COUNTY_COD,COUNTY_ENG,COUNTY_GAE,CSO_LEA,SHAPE_Leng,SHAPE_Area,ACShort,AC
2424,2ae19629-2047-13a3-e055-000000000001,Y,AHASCRAGH,ÁTH EASCRACH,67006,1,27,GALWAY,Gaillimh,BALLINASLOE,33508.72512,-33426574.19,Galway County,Galway County Council
2425,2ae19629-2048-13a3-e055-000000000001,Y,CLONTUSKERT,CLUAIN TUAISCIRT,67063,1,27,GALWAY,Gaillimh,BALLINASLOE,28885.25097,-17985475.43,Galway County,Galway County Council
2426,2ae19629-2049-13a3-e055-000000000001,Y,CLOONBUR,AN FHAIRCHE,67064,1,27,GALWAY,Gaillimh,CONAMARA NORTH,44474.14253,-59421626.85,Galway County,Galway County Council
2427,2ae19629-204a-13a3-e055-000000000001,Y,CLOONKEEN,CLUAIN CAOIN,67065,1,27,GALWAY,Gaillimh,BALLINASLOE,25694.6045,-21175364.12,Galway County,Galway County Council
2430,2ae19629-204d-13a3-e055-000000000001,Y,AILLE,AN AILL,67007,1,27,GALWAY,Gaillimh,LOUGHREA,36340.54076,-32584060.71,Galway County,Galway County Council
2431,2ae19629-204e-13a3-e055-000000000001,Y,ANNAGH,AN TEANACH,67008,1,27,GALWAY,Gaillimh,BALLINASLOE,24477.98134,-23064239.61,Galway County,Galway County Council
2432,2ae19629-204f-13a3-e055-000000000001,Y,ANNAGHDOWN,EANACH DHÚIN,67009,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,34426.35714,-47768700.2,Galway County,Galway County Council
2433,2ae19629-2050-13a3-e055-000000000001,Y,ATHENRY,BAILE ÁTHA AN RÍ,67013,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,33475.33957,-25427072.76,Galway County,Galway County Council
2434,2ae19629-2051-13a3-e055-000000000001,Y,AUGHRIM,EACHROIM (BÉAL ÁTHA NA SLUAIGHE),67014,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,35486.45709,-33521452.79,Galway County,Galway County Council
2435,2ae19629-2052-13a3-e055-000000000001,Y,AUGHRIM,EACHROIM,67015,1,27,GALWAY,Gaillimh,BALLINASLOE,30389.14663,-24774394.24,Galway County,Galway County Council
2436,2ae19629-2053-13a3-e055-000000000001,Y,CLOONKEEN,CLUAIN CAOIN,67066,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,26163.26418,-20848411.4,Galway County,Galway County Council
2437,2ae19629-2054-13a3-e055-000000000001,Y,CLOONKEEN,CLUAIN CAOIN,67067,1,27,GALWAY,Gaillimh,BALLINASLOE,32272.95712,-20435422,Galway County,Galway County Council
2438,2ae19629-2055-13a3-e055-000000000001,Y,COLMANSTOWN,BAILE UÍ CHLÚMHÁIN,67068,1,27,GALWAY,Gaillimh,BALLINASLOE,12864.37482,-9893673.131,Galway County,Galway County Council
2441,2ae19629-2059-13a3-e055-000000000001,N,ANNAGHDOWN,EANACH DHÚIN,67010,1,27,GALWAY,Gaillimh,TUAM,35738.04107,-22479610.56,Galway County,Galway County Council
2442,2ae19629-205a-13a3-e055-000000000001,Y,ARDAMULLIVAN,ARD MHAOLABHÁIN,67011,1,27,GALWAY,Gaillimh,GORT-KINVARA,37967.72984,-41823501.8,Galway County,Galway County Council
2443,2ae19629-205b-13a3-e055-000000000001,Y,ARDRAHAN,ARD RAITHIN,67012,1,27,GALWAY,Gaillimh,GORT-KINVARA,22437.11254,-9797729.58,Galway County,Galway County Council
2444,2ae19629-205c-13a3-e055-000000000001,N,BALLINASLOE RURAL,BÉAL ÁTHA NA SLUAIGHE (TUATH),67016,1,27,GALWAY,Gaillimh,BALLINASLOE,26211.49735,-19040993.26,Galway County,Galway County Council
2445,2ae19629-205d-13a3-e055-000000000001,N,BALLINASLOE URBAN,BÉAL ÁTHA NA SLUAIGHE (UIRBEACH),67017,1,27,GALWAY,Gaillimh,BALLINASLOE,19822.55265,-17123058.77,Galway County,Galway County Council
2446,2ae19629-205e-13a3-e055-000000000001,Y,BALLINASTACK,BAILE NA STAICE,67018,1,27,GALWAY,Gaillimh,BALLINASLOE,23315.28415,-16713039.01,Galway County,Galway County Council
2447,2ae19629-205f-13a3-e055-000000000001,Y,BALLINDERRY,BAILE AN DOIRE,67019,1,27,GALWAY,Gaillimh,TUAM,25817.84664,-12945668.1,Galway County,Galway County Council
2456,2ae19629-2068-13a3-e055-000000000001,Y,BALLINDUFF,BAILE AN DUIBH,67020,1,27,GALWAY,Gaillimh,TUAM,21643.97225,-14846173.26,Galway County,Galway County Council
2457,2ae19629-2069-13a3-e055-000000000001,Y,BALLINTEMPLE,BAILE AN TEAMPAILL,67021,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,28819.65927,-15091007.87,Galway County,Galway County Council
2468,2ae19629-2074-13a3-e055-000000000001,Y,BALLYCAHALAN,BAILE UÍ CHATHALÁIN,67022,1,27,GALWAY,Gaillimh,GORT-KINVARA,42345.94303,-29931499.75,Galway County,Galway County Council
2469,2ae19629-2075-13a3-e055-000000000001,Y,BALLYGLASS,AN BAILE GLAS,67023,1,27,GALWAY,Gaillimh,LOUGHREA,22962.45085,-14122961.38,Galway County,Galway County Council
2470,2ae19629-2076-13a3-e055-000000000001,Y,BALLYMACWARD,BAILE MHIC AN BHAIRD,67024,1,27,GALWAY,Gaillimh,BALLINASLOE,21469.64441,-17468043.96,Galway County,Galway County Council
2478,2ae19629-207e-13a3-e055-000000000001,Y,BALLYMOE,BÉAL ÁTHA MÓ,67025,1,27,GALWAY,Gaillimh,BALLINASLOE,26880.57885,-21781634.59,Galway County,Galway County Council
2479,2ae19629-207f-13a3-e055-000000000001,Y,BALLYNACOURTY,BAILE NA CÚIRTE,67026,8,27,GALWAY,Gaillimh,GORT-KINVARA,69782.36336,-15790078.56,Galway County,Galway County Council
2480,2ae19629-2080-13a3-e055-000000000001,Y,BALLYNAGAR,BÉAL ÁTHA NA GCARR,67027,1,27,GALWAY,Gaillimh,LOUGHREA,36930.80373,-23310531.71,Galway County,Galway County Council
2491,2ae19629-208b-13a3-e055-000000000001,Y,BALLYNAKILL,BAILE NA CILLE,67028,1,27,GALWAY,Gaillimh,BALLINASLOE,36212.55377,-33636912.11,Galway County,Galway County Council
2492,2ae19629-208c-13a3-e055-000000000001,Y,BALLYNAKILL,BAILE NA CILLE,67029,4,27,GALWAY,Gaillimh,CONAMARA NORTH,57109.50053,-46392980.11,Galway County,Galway County Council
2493,2ae19629-208d-13a3-e055-000000000001,Y,BALLYNAKILL,BAILE NA CILLE,67030,1,27,GALWAY,Gaillimh,BALLINASLOE,31145.20365,-29814707.41,Galway County,Galway County Council
2494,2ae19629-208e-13a3-e055-000000000001,Y,BALLYNAPARK,BAILE NA PÁIRCE,67031,1,27,GALWAY,Gaillimh,TUAM,32408.6777,-20577205.04,Galway County,Galway County Council
2504,2ae19629-2098-13a3-e055-000000000001,Y,BARNA,BEARNA,67032,1,27,GALWAY,Gaillimh,CONAMARA SOUTH,32886.14406,-23191874.48,Galway County,Galway County Council
2505,2ae19629-2099-13a3-e055-000000000001,Y,BEAGH,AN BHEITHEACH,67033,1,27,GALWAY,Gaillimh,GORT-KINVARA,38622.69124,-35825701.33,Galway County,Galway County Council
2515,2ae19629-20a3-13a3-e055-000000000001,Y,BEAGHMORE,AN BHEITHEACH MHÓR,67034,1,27,GALWAY,Gaillimh,TUAM,19768.87507,-18730050.04,Galway County,Galway County Council
2516,2ae19629-20a4-13a3-e055-000000000001,Y,BELCLARE,BÉAL CHLÁIR,67035,1,27,GALWAY,Gaillimh,TUAM,33035.60091,-24855673.53,Galway County,Galway County Council
2517,2ae19629-20a5-13a3-e055-000000000001,Y,BELLEVILLE,BELLEVILLE,67036,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,24329.89486,-20945367.77,Galway County,Galway County Council
2518,2ae19629-20a6-13a3-e055-000000000001,Y,BENCORR,BINN AN CHOIRE,67037,1,27,GALWAY,Gaillimh,CONAMARA NORTH,60968.07627,-107046630.3,Galway County,Galway County Council
2519,2ae19629-20a7-13a3-e055-000000000001,Y,BOYOUNAGH,BUÍBHEANACH,67038,1,27,GALWAY,Gaillimh,BALLINASLOE,22844.53673,-15825493.55,Galway County,Galway County Council
2527,2ae19629-20af-13a3-e055-000000000001,Y,BRACKLAGH,AN BHREACLACH,67039,1,27,GALWAY,Gaillimh,LOUGHREA,26691.54376,-27335947.22,Galway County,Galway County Council
2528,2ae19629-20b0-13a3-e055-000000000001,Y,BULLAUN,AN BALLÁN,67040,1,27,GALWAY,Gaillimh,LOUGHREA,22975.17469,-13612720.65,Galway County,Galway County Council
2529,2ae19629-20b1-13a3-e055-000000000001,Y,BUNOWEN,BUN ABHANN,67041,30,27,GALWAY,Gaillimh,CONAMARA NORTH,71545.39034,-29794694.04,Galway County,Galway County Council
2530,2ae19629-20b2-13a3-e055-000000000001,Y,CAHERMORE,AN CHATHAIR MHÓR,67042,1,27,GALWAY,Gaillimh,GORT-KINVARA,35495.49566,-21792669.5,Galway County,Galway County Council
2541,2ae19629-20bd-13a3-e055-000000000001,Y,CALTRA,AN CHEALTRACH,67043,1,27,GALWAY,Gaillimh,BALLINASLOE,26313.82781,-15149752.91,Galway County,Galway County Council
2542,2ae19629-20be-13a3-e055-000000000001,Y,CAMUS,CAMAS,67044,2,27,GALWAY,Gaillimh,CONAMARA NORTH,69180.3943,-35901871.13,Galway County,Galway County Council
2543,2ae19629-20bf-13a3-e055-000000000001,Y,CAPPALUSK,AN CHEAPACH LOISCTHE,67045,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,32692.45792,-29924518.29,Galway County,Galway County Council
2544,2ae19629-20c0-13a3-e055-000000000001,Y,CAPPARD,AN CHEAPACH ARD,67046,1,27,GALWAY,Gaillimh,GORT-KINVARA,20879.47031,-14318986.13,Galway County,Galway County Council
2555,2ae19629-20cb-13a3-e055-000000000001,Y,CARNMORE,AN CARN MÓR,67047,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,23106.20794,-19309439.82,Galway County,Galway County Council
2556,2ae19629-20cc-13a3-e055-000000000001,Y,CARROWBROWNE,CEATHRÚ AN BHRÚNAIGH,67048,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,21614.31835,-14427087.71,Galway County,Galway County Council
2557,2ae19629-20cd-13a3-e055-000000000001,Y,CARROWNAGUR,CEATHRÚ NA GCORR,67049,1,27,GALWAY,Gaillimh,TUAM,42151.33132,-29752899.36,Galway County,Galway County Council
2566,2ae19629-20d6-13a3-e055-000000000001,Y,CARROWREVAGH,AN CHEATHRÚ RIABHACH,67050,1,27,GALWAY,Gaillimh,TUAM,28646.87087,-20564905.63,Galway County,Galway County Council
2567,2ae19629-20d7-13a3-e055-000000000001,Y,CASTLEBLAKENEY,GALLACH,67051,1,27,GALWAY,Gaillimh,BALLINASLOE,21848.53101,-14900044.67,Galway County,Galway County Council
2568,2ae19629-20d8-13a3-e055-000000000001,Y,CASTLEBOY,AN CAISLEÁN BUÍ,67052,1,27,GALWAY,Gaillimh,GORT-KINVARA,46212.33363,-24774124.32,Galway County,Galway County Council
2576,2ae19629-20e0-13a3-e055-000000000001,Y,CASTLEFFRENCH,AN CLOCHAR,67053,1,27,GALWAY,Gaillimh,BALLINASLOE,40103.22703,-34458869.89,Galway County,Galway County Council
2577,2ae19629-20e1-13a3-e055-000000000001,Y,CASTLETAYLOR,CAISLEÁN AN TÁILLIÚRAIGH,67054,1,27,GALWAY,Gaillimh,GORT-KINVARA,24808.44709,-15155682.76,Galway County,Galway County Council
2578,2ae19629-20e2-13a3-e055-000000000001,Y,CLAREGALWAY,BAILE CHLÁIR,67055,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,38215.90757,-27257962.7,Galway County,Galway County Council
2594,2ae19629-20f2-13a3-e055-000000000001,Y,CLARETUAM,BÉAL CHLÁIR THUAMA,67056,1,27,GALWAY,Gaillimh,TUAM,28059.08913,-29309822.28,Galway County,Galway County Council
2595,2ae19629-20f3-13a3-e055-000000000001,Y,CLARINBRIDGE,DROICHEAD AN CHLÁIRÍN,67057,3,27,GALWAY,Gaillimh,GORT-KINVARA,58563.3591,-29067370.82,Galway County,Galway County Council
2596,2ae19629-20f4-13a3-e055-000000000001,Y,CLEGGAN,AN CLOIGEANN,67058,1,27,GALWAY,Gaillimh,CONAMARA NORTH,33031.68648,-19179244.59,Galway County,Galway County Council
2597,2ae19629-20f5-13a3-e055-000000000001,Y,CLIFDEN,AN CLOCHÁN,67059,4,27,GALWAY,Gaillimh,CONAMARA NORTH,80673.68412,-34686345.43,Galway County,Galway County Council
2607,2ae19629-20ff-13a3-e055-000000000001,Y,ABBEY EAST,AN MHAINISTIR THOIR,67001,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,22714.24322,-21820018.96,Galway County,Galway County Council
2608,2ae19629-2100-13a3-e055-000000000001,Y,ABBEY WEST,AN MHAINISTIR THIAR,67002,1,27,GALWAY,Gaillimh,TUAM,22842.77029,-16077448.72,Galway County,Galway County Council
2609,2ae19629-2101-13a3-e055-000000000001,Y,ABBEYGORMACAN,MAINISTIR Ó GCORMACÁIN,67003,1,27,GALWAY,Gaillimh,LOUGHREA,40703.16966,-26614191.28,Galway County,Galway County Council
2610,2ae19629-2102-13a3-e055-000000000001,Y,ABBEYVILLE,BAILE NA MAINISTREACH,67004,1,27,GALWAY,Gaillimh,LOUGHREA,28885.02933,-18774282.28,Galway County,Galway County Council
2611,2ae19629-2103-13a3-e055-000000000001,Y,CLONBERN,CLUAIN BHEIRN,67060,1,27,GALWAY,Gaillimh,TUAM,30493.1949,-25691934.26,Galway County,Galway County Council
2612,2ae19629-2104-13a3-e055-000000000001,Y,CLONBROCK,CLUAIN BROC,67061,1,27,GALWAY,Gaillimh,BALLINASLOE,41567.01598,-33631151.82,Galway County,Galway County Council
2613,2ae19629-2105-13a3-e055-000000000001,Y,CLONFERT,CLUAIN FEARTA,67062,1,27,GALWAY,Gaillimh,BALLINASLOE,33386.32846,-31188096.78,Galway County,Galway County Council
3066,2ae19629-22cd-13a3-e055-000000000001,Y,KILLEANY,CILL ÉINNE,67126,1,27,GALWAY,Gaillimh,TUAM,25498.60147,-19852111.6,Galway County,Galway County Council
3067,2ae19629-22ce-13a3-e055-000000000001,Y,KILLEELY,CILL FHAOILE,67127,1,27,GALWAY,Gaillimh,GORT-KINVARA,30837.77566,-26847251.62,Galway County,Galway County Council
3068,2ae19629-22cf-13a3-e055-000000000001,Y,KILLEEN,AN CILLÍN,67128,1,27,GALWAY,Gaillimh,TUAM,28281.99853,-22609399.08,Galway County,Galway County Council
3069,2ae19629-22d0-13a3-e055-000000000001,Y,MOUNTHAZEL,MOUNTHAZEL,67178,1,27,GALWAY,Gaillimh,BALLINASLOE,36419.84782,-30428909.19,Galway County,Galway County Council
3070,2ae19629-22d1-13a3-e055-000000000001,Y,MOYCULLEN,MAIGH CUILINN,67179,1,27,GALWAY,Gaillimh,CONAMARA SOUTH,32038.73747,-27322835.61,Galway County,Galway County Council
3071,2ae19629-22d2-13a3-e055-000000000001,Y,MOYNE,MAIGHIN,67180,1,27,GALWAY,Gaillimh,TUAM,28187.17672,-20567124.99,Galway County,Galway County Council
3078,2ae19629-22da-13a3-e055-000000000001,Y,KILLEENAVARRA,CILL FHIONNBHARRA,67129,1,27,GALWAY,Gaillimh,GORT-KINVARA,29541.57348,-25168893.95,Galway County,Galway County Council
3079,2ae19629-22db-13a3-e055-000000000001,Y,KILLERERIN,CILL FHIR IARAINN,67130,1,27,GALWAY,Gaillimh,TUAM,24824.21933,-22265658.61,Galway County,Galway County Council
3080,2ae19629-22dc-13a3-e055-000000000001,Y,MOYODE,MAIGH FHÓD,67181,1,27,GALWAY,Gaillimh,LOUGHREA,21382.41273,-13148738.5,Galway County,Galway County Council
3081,2ae19629-22dd-13a3-e055-000000000001,Y,MOYRUS,MAÍROS,67182,4,27,GALWAY,Gaillimh,CONAMARA NORTH,90978.86029,-87944861.94,Galway County,Galway County Council
3082,2ae19629-22de-13a3-e055-000000000001,Y,OATFIELD,CORR AN CHOIRCE,67183,1,27,GALWAY,Gaillimh,LOUGHREA,28717.54297,-22772736.52,Galway County,Galway County Council
3083,2ae19629-22df-13a3-e055-000000000001,Y,ORANMORE,ÓRÁN MÓR,67184,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,24035.66586,-22363361.67,Galway County,Galway County Council
3084,2ae19629-22e0-13a3-e055-000000000001,Y,OUGHTERARD,UACHTAR ARD,67185,1,27,GALWAY,Gaillimh,CONAMARA NORTH,65351.91595,-119596647.9,Galway County,Galway County Council
3085,2ae19629-22e1-13a3-e055-000000000001,Y,OWENGOWLA,ABHAINN GHABHLA,67186,14,27,GALWAY,Gaillimh,CONAMARA NORTH,80523.69533,-54291454.37,Galway County,Galway County Council
3089,2ae19629-22e5-13a3-e055-000000000001,Y,COOLOO,CÚIL LÚ,67070,1,27,GALWAY,Gaillimh,BALLINASLOE,44682.08655,-27885942.48,Galway County,Galway County Council
3090,2ae19629-22e7-13a3-e055-000000000001,Y,CRAUGHWELL,CREACHMHAOIL,67072,1,27,GALWAY,Gaillimh,GORT-KINVARA,29028.80375,-24001398.79,Galway County,Galway County Council
3091,2ae19629-22e8-13a3-e055-000000000001,Y,KILLERORAN,CILL AR GHUALAINN,67131,1,27,GALWAY,Gaillimh,BALLINASLOE,40029.73115,-55400763.42,Galway County,Galway County Council
3092,2ae19629-22e9-13a3-e055-000000000001,Y,KILLIAN,CILL LIATHÁIN,67132,1,27,GALWAY,Gaillimh,BALLINASLOE,32542.0707,-26610463.36,Galway County,Galway County Council
3093,2ae19629-22ea-13a3-e055-000000000001,Y,KILLIMOR,CILL ÍOMAIR,67133,1,27,GALWAY,Gaillimh,LOUGHREA,34433.81366,-24378677.85,Galway County,Galway County Council
3094,2ae19629-22eb-13a3-e055-000000000001,Y,PALLAS,AN PHAILÍS,67187,1,27,GALWAY,Gaillimh,LOUGHREA,26920.42887,-20667871.64,Galway County,Galway County Council
3095,2ae19629-22ec-13a3-e055-000000000001,Y,PORTUMNA,PORT OMNA,67188,1,27,GALWAY,Gaillimh,LOUGHREA,37518.81992,-48412044.47,Galway County,Galway County Council
3096,2ae19629-22ed-13a3-e055-000000000001,Y,RAFORD,RÁTH NA FULRACHTA,67189,1,27,GALWAY,Gaillimh,LOUGHREA,22329.1981,-15707253.05,Galway County,Galway County Council
3099,2ae19629-22f0-13a3-e055-000000000001,Y,CREGGS,NA CREAGA,67073,1,27,GALWAY,Gaillimh,BALLINASLOE,31694.77406,-33681671.83,Galway County,Galway County Council
3100,2ae19629-22f1-13a3-e055-000000000001,Y,CRUMPAUN,AN CROMPÁN,67074,8,27,GALWAY,Gaillimh,CONAMARA SOUTH,87395.31384,-34628701.96,Galway County,Galway County Council
3101,2ae19629-22f2-13a3-e055-000000000001,N,CUMMER,COMAR,67075,1,27,GALWAY,Gaillimh,TUAM,18892.48042,-15550801.21,Galway County,Galway County Council
3102,2ae19629-22f3-13a3-e055-000000000001,Y,CUR,AN CHORR,67076,1,27,GALWAY,Gaillimh,CONAMARA NORTH,35800.15966,-45531506.76,Galway County,Galway County Council
3103,2ae19629-22f4-13a3-e055-000000000001,Y,KILLIMOR,CILL ÍOMAIR,67134,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,33442.87562,-26335521.18,Galway County,Galway County Council
3104,2ae19629-22f5-13a3-e055-000000000001,Y,KILLINNY,CILL EITHNE,67135,1,27,GALWAY,Gaillimh,GORT-KINVARA,48820.01034,-33650120.43,Galway County,Galway County Council
3105,2ae19629-22f6-13a3-e055-000000000001,Y,KILLOGILLEEN,CILL Ó GCILLÍN,67136,1,27,GALWAY,Gaillimh,GORT-KINVARA,32226.9334,-25239939.56,Galway County,Galway County Council
3106,2ae19629-22f7-13a3-e055-000000000001,Y,KILLORAN,CILL ODHRÁIN,67137,1,27,GALWAY,Gaillimh,LOUGHREA,28875.94428,-19236374.34,Galway County,Galway County Council
3107,2ae19629-22f8-13a3-e055-000000000001,Y,RAHASANE,RÁTH ASÁIN,67190,1,27,GALWAY,Gaillimh,GORT-KINVARA,23967.07023,-15701406.7,Galway County,Galway County Council
3108,2ae19629-22f9-13a3-e055-000000000001,Y,RAHEEN,AN RÁITHÍN,67191,1,27,GALWAY,Gaillimh,BALLINASLOE,27464.53354,-22928379.89,Galway County,Galway County Council
3109,2ae19629-22fa-13a3-e055-000000000001,Y,RINVYLE,RINN MHAOILE,67192,24,27,GALWAY,Gaillimh,CONAMARA NORTH,80841.58096,-55511549.95,Galway County,Galway County Council
3110,2ae19629-22fc-13a3-e055-000000000001,Y,ROUNDSTONE,CLOCH NA RÓN,67194,6,27,GALWAY,Gaillimh,CONAMARA NORTH,67258.94903,-27986594.37,Galway County,Galway County Council
3113,2ae19629-22ff-13a3-e055-000000000001,Y,CURRAGHMORE,AN CURRACH MÓR,67077,1,27,GALWAY,Gaillimh,BALLINASLOE,24368.03546,-20482004.15,Galway County,Galway County Council
3114,2ae19629-2300-13a3-e055-000000000001,Y,Crump Island,COIS CAOLÁIRE,67078,8,27,GALWAY,Gaillimh,CONAMARA NORTH,69467.51086,-64061223.88,Galway County,Galway County Council
3115,2ae19629-2301-13a3-e055-000000000001,Y,DEERPARK,PÁIRC NA BHFIANNA,67079,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,23194.27562,-18485748.19,Galway County,Galway County Council
3116,2ae19629-2302-13a3-e055-000000000001,Y,DERREW,NA DOIRIÚ,67080,1,27,GALWAY,Gaillimh,LOUGHREA,19853.71927,-15121645.52,Galway County,Galway County Council
3117,2ae19629-2304-13a3-e055-000000000001,Y,DERRYGLASSAUN,DOIRE AN GHLASÁIN,67082,1,27,GALWAY,Gaillimh,BALLINASLOE,30903.22676,-28197194.7,Galway County,Galway County Council
3118,2ae19629-2305-13a3-e055-000000000001,Y,KILLOWER,CILL LEABHAIR,67138,1,27,GALWAY,Gaillimh,TUAM,42113.02429,-32910829.68,Galway County,Galway County Council
3119,2ae19629-2306-13a3-e055-000000000001,Y,KILLURE,CILL IÚIR,67139,1,27,GALWAY,Gaillimh,BALLINASLOE,39890.58963,-36672675.97,Galway County,Galway County Council
3120,2ae19629-2307-13a3-e055-000000000001,Y,RYEHILL,DROIM AN TSEAGAIL,67195,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,24485.16135,-17386700.33,Galway County,Galway County Council
3121,2ae19629-2308-13a3-e055-000000000001,Y,SCREGG,AN SCREIG,67196,1,27,GALWAY,Gaillimh,BALLINASLOE,28110.10221,-19358224.23,Galway County,Galway County Council
3122,2ae19629-2309-13a3-e055-000000000001,Y,SELERNA,SAILEARNA,67197,1,27,GALWAY,Gaillimh,CONAMARA SOUTH,59530.79711,-68395347.86,Galway County,Galway County Council
3123,2ae19629-230a-13a3-e055-000000000001,Y,SHANKILL,AN TSEANCHOILL,67198,1,27,GALWAY,Gaillimh,BALLINASLOE,23453.98561,-18817629.7,Galway County,Galway County Council
3124,2ae19629-230b-13a3-e055-000000000001,Y,SILLERNA,SAILEARNA,67199,16,27,GALWAY,Gaillimh,CONAMARA NORTH,66157.96606,-23527118.82,Galway County,Galway County Council
3125,2ae19629-230c-13a3-e055-000000000001,Y,SKANNIVE,SCAINIMH,67200,11,27,GALWAY,Gaillimh,CONAMARA NORTH,75385.53264,-41653562.24,Galway County,Galway County Council
3129,2ae19629-2310-13a3-e055-000000000001,Y,DERRYLAUR,DOIRE LÁIR,67083,1,27,GALWAY,Gaillimh,GORT-KINVARA,31070.8862,-40805170.73,Galway County,Galway County Council
3130,2ae19629-2312-13a3-e055-000000000001,Y,DONAGHPATRICK,DOMHNACH PÁDRAIG,67085,1,27,GALWAY,Gaillimh,TUAM,20505.02997,-16136928.45,Galway County,Galway County Council
3131,2ae19629-2313-13a3-e055-000000000001,Y,DOONBALLY,DÚN BAILE,67086,1,27,GALWAY,Gaillimh,TUAM,37098.11456,-29523362.12,Galway County,Galway County Council
3132,2ae19629-2314-13a3-e055-000000000001,Y,DOONLOUGHAN,DÚN LOCHÁIN,67087,53,27,GALWAY,Gaillimh,CONAMARA NORTH,63317.28564,-14264652.89,Galway County,Galway County Council
3133,2ae19629-2315-13a3-e055-000000000001,Y,KILLURSA,CILL FHURSA,67140,1,27,GALWAY,Gaillimh,TUAM,34686.1088,-42527007.6,Galway County,Galway County Council
3134,2ae19629-2316-13a3-e055-000000000001,Y,KILMACSHANE,COILL MHIC SHEÁIN,67141,1,27,GALWAY,Gaillimh,BALLINASLOE,23946.30602,-30282179.99,Galway County,Galway County Council
3135,2ae19629-2317-13a3-e055-000000000001,Y,KILMALINOGE,CILL MOLONÓG,67142,1,27,GALWAY,Gaillimh,LOUGHREA,24544.12169,-20092320,Galway County,Galway County Council
3136,2ae19629-2318-13a3-e055-000000000001,Y,SKEHANAGH,AN SCEACHÁNACH,67201,1,27,GALWAY,Gaillimh,GORT-KINVARA,27123.87993,-15886786.15,Galway County,Galway County Council
3137,2ae19629-2319-13a3-e055-000000000001,Y,SLIEVEANEENA,SLIABH AN AONAIGH,67202,1,27,GALWAY,Gaillimh,CONAMARA SOUTH,58224.44347,-57913449.65,Galway County,Galway County Council
3138,2ae19629-231a-13a3-e055-000000000001,Y,SPIDDLE,AN SPIDÉAL,67203,1,27,GALWAY,Gaillimh,CONAMARA SOUTH,40816.36747,-35531145.71,Galway County,Galway County Council
3142,2ae19629-231e-13a3-e055-000000000001,Y,DOORUS,DÚROS,67088,17,27,GALWAY,Gaillimh,GORT-KINVARA,40054.93274,-12041892.68,Galway County,Galway County Council
3143,2ae19629-231f-13a3-e055-000000000001,Y,DRUMACOO,DROIM MUCÚ,67089,2,27,GALWAY,Gaillimh,GORT-KINVARA,42620.17271,-20112185.18,Galway County,Galway County Council
3144,2ae19629-2320-13a3-e055-000000000001,Y,DRUMKEARY,DROIM CHIARA,67090,1,27,GALWAY,Gaillimh,LOUGHREA,28560.4119,-24085603.87,Galway County,Galway County Council
3145,2ae19629-2321-13a3-e055-000000000001,Y,DRUMMIN,AN DROMAINN,67091,1,27,GALWAY,Gaillimh,LOUGHREA,26558.58819,-38880140.86,Galway County,Galway County Council
3146,2ae19629-2322-13a3-e055-000000000001,Y,DUNMORE NORTH,DÚN MÓR THUAIDH,67092,1,27,GALWAY,Gaillimh,TUAM,27306.89154,-25353089.49,Galway County,Galway County Council
3147,2ae19629-2323-13a3-e055-000000000001,Y,KILMEEN,CILL MHIAN,67143,1,27,GALWAY,Gaillimh,LOUGHREA,40634.80634,-30278348.73,Galway County,Galway County Council
3148,2ae19629-2324-13a3-e055-000000000001,N,KILMOYLAN,CILL MHAOLÁIN,67144,1,27,GALWAY,Gaillimh,TUAM,34373.50625,-22561291.66,Galway County,Galway County Council
3149,2ae19629-2325-13a3-e055-000000000001,Y,KILQUAIN,CILL CHUÁIN,67145,1,27,GALWAY,Gaillimh,LOUGHREA,28867.04319,-21925715.34,Galway County,Galway County Council
3150,2ae19629-2326-13a3-e055-000000000001,Y,STRADBALLY,AN SRÁIDBHAILE,67204,1,27,GALWAY,Gaillimh,ATHENRY-ORANMORE,23229.86164,-16350605.86,Galway County,Galway County Council
3151,2ae19629-2327-13a3-e055-000000000001,Y,TAGHBOY,TEACH BAOITH,67205,1,27,GALWAY,Gaillimh,BALLINASLOE,30542.87473,-25969090.54,Galway County,Galway County Council
3152,2ae19629-2328-13a3-e055-000000000001,Y,TEMPLETOGHER,TEAMPALL AN TÓCHAIR,67206,1,27,GALWAY,Gaillimh,BALLINASLOE,26523.7428,-24723936.46,Galway County,Galway County Council
